tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1798749121786040497',"RT @OficjalneZero: Już dzisiaj o 20:00 debata przed wyborami do Parlamentu Europejskiego! 🇪🇺

Gośćmi @wina_Mazurka będą:
• @PatrykJaki - Prawo i Sprawiedliwość;
• @MicWawrykiewicz - Koalicja Obywatelska;
• @AndrzejSzejna - Lewica;
• @ArturDziambor - Trzecia Droga;
• @Wipler1978 - Konfederacja.

Bądźcie z nami!
https://t.co/PH6iyN2rbP",pl,Retweet,3,166,9,56,71098,2024-06-06 18:09:44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GPZwYQLbUAAflIL.jpg
'1798714735707508999',"Nie żyje polski żołnierz.

Wszystko inne schodzi na dalszy plan.

Cześć jego pamięci.",pl,Tweet,114,21442,998,786,591383,2024-06-06 15:53:06,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1798680848138404325',"RT @OficjalneZero: Zatrzymano żołnierzy patrolujących granicę polsko-białoruską po tym jak oddali serię strzałów alarmowych w kierunku atakujących migrantów. 

Minister Obrony Narodowej Władysław Kosiniak-Kamysz oraz premier Donald Tusk na sytuację zareagowali dopiero po dwóch miesiącach od incydentu, gdy sprawą zajęły się media. 
Czy mundurowi rzeczywiście przekroczyli swoje uprawnienia? 

Z jakimi politycznymi konsekwencjami wiąże się ta sytuacja? Zachowanie służb, rządu oraz prokuratury komentuje Robert Mazurek.

Zapraszamy 👉🏻 https://t.co/tb80z0SRNb",pl,Retweet,12,874,126,130,89303,2024-06-06 13:38:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GPYysdmWAAAVoXu.jpg
'1798645378017116603',"@lis_tomasz Mnie Okecie pasuje. Wyszedłem dziś z domu o 6.20, a o 7.10 byłem w samolocie. Więc jestem w gronie beneficjentów tego lotniska. Ale i tak nie rozumiem, dlaczego utrzymanie go to podstawa, a zbudowanie tam nowej dzielnicy nie.",pl,Reply,0,1507,23,47,90621,2024-06-06 11:17:29,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1798644193541411236',"Znowu praca marzeń!!!

Szukamy reportera na Euro.

https://t.co/OkyjAj1WxF",pl,Tweet,23,360,11,90,166587,2024-06-06 11:12:47,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://oferty.rocketjobs.pl/DsSSggu,,
'1798601956715585868',"@1danw1 @SchwertnerPL Napisane jest, że nie wie i to właśnie skomentowałem.",pl,Reply,0,109,0,5,7176,2024-06-06 08:24:57,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1798581911524348237',"RT @OficjalneZero: Budzimy się! 😎 Izabella Krzan i Tede zapraszają na poranek! ☺️

Wbijacie 👉🏻 https://t.co/V6c4sQgVbD https://t.co/clFhNrjd9F",pl,Retweet,0,84,1,14,62597,2024-06-06 07:05:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.youtube.com/live/z61tzoafxqE?si=ukh3QgS7Od8MvlbU,photo,https://pbs.twimg.com/media/GPXYtrdWcAEF3Sz.jpg
'1798477149160010126',"Faza pierwsza:
- Migranci szturmują.
- Żołnierze oddają strzały ostrzegawcze.
- Żołnierze zostają zatrzymani, migranci cali i zdrowi.

Faza druga:
- Żołnierz zostaje ranny po ataku nożem.

Moje pytanie: czy odpowiedzialny za utratę zdrowia przez polskiego żołnierza jest tylko bezpośredni agresor, czy też mówimy tu o pewnym związku przyczynowo-skutkowym?",pl,Tweet,208,13852,1569,914,724399,2024-06-06 00:09:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1798459546987286601',"Borys Budka przyjął zaproszenie, a gdy już go ogłosiliśmy to po minucie okazało się, że jednak ma sprawy do załatwienia na Śląsku. Więc podmianka.",pl,Tweet,21,1551,47,327,366028,2024-06-05 22:59:04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1798475359945372154',"@arleta_kunicka @bbudka Nie chcę pani psuć humoru, ale to pan Budka zorganizował zastępstwo ze swojej frakcji.",pl,Reply,0,358,2,4,10957,2024-06-06 00:01:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1798471889964450202',"Dobrze, że są dziennikarze (w tym konkretnym przypadku - dziennikarze Onetu). Dzięki nim sprawa sprzed dwóch miesięcy zostanie - jak napisał przed północą Minister Obrony Narodowej - ""bezwzględnie wyjaśniona"".

Żołnierze mają pełne wsparcie, ale dopiero gdy już się wyda.",pl,Tweet,75,7486,731,331,460135,2024-06-05 23:48:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1798380965552881781',"RT @OficjalneZero: Przypominamy! 
Już dzisiaj debiut Izabelli Krzan w roli prowadzącej „Godziny Zero”, a jej gościem będzie @kubapatecki 👋🏻

Do zobaczenia 👉🏻 https://t.co/YcBCd5RMUd https://t.co/kmnvpQurNV",pl,Retweet,2,210,5,9,67332,2024-06-05 17:46:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.youtube.com/live/qVRMy2SBxrk?si=Qs2GvJX_dECT6Wa8,photo,https://pbs.twimg.com/media/GPUh9DkXIAAxtQK.jpg
'1798353251097559201',"RT @OficjalneZero: „GRANICA” - reportaż Marii Stepan o planach wprowadzenia strefy buforowej w okolicach Hajnówki i Białowieży przy granicy z Białorusią. 
Rządzący chcą wprowadzić zakaz wstępu do części miejscowości w pasie przygranicznym ze względu na zaostrzenie sytuacji. 
Problem w tym, że zakaz ten uderzy w branżę turystyczną, a turystyka, to główne źródło utrzymania mieszkańców w tamtym regionie. Jak wyważyć racje? Czy zakaz poprawi sytuację? Do ataków migrantów na polskich funkcjonariuszy dochodzi już praktycznie codziennie. Dziś (05.06.) zostali obrzuceni kamieniami w okolicy Białowieży. Zniszczone zostały dwa radiowozy.

Zapraszamy 👉🏻 https://t.co/d7vXhEVJEt",pl,Retweet,2,149,15,12,56550,2024-06-05 15:56:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GPUIv4HWkAAFaSO.jpg
'1798291739691909211',WAŻNY ODCINEK.,pl,Tweet,9,205,14,47,107896,2024-06-05 11:52:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1798052370494177577',"RT @KubaRadomski: ""Chcę kiedyś wyjść z polskim zespołem z grupy Ligi Mistrzów"" - mówi Mateusz Stolarski

Ma 31 lat i jako trener wprowadził @MotorLublin do Ekstraklasy. Inspirują go: stoicyzm, mnisi i koszykówka. Wie, jak wiele dał mu Goncalo Feio.

Wywiad dla @WeszloCom:
https://t.co/bZZxldt1FM",pl,Retweet,15,112,10,14,74722,2024-06-04 20:01:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://weszlo.com/2024/06/04/mateusz-stolarski-motor-lublin-ekstraklasa-wywiad/,,
'1798050813878907194',"No to startujemy.

https://t.co/8ybr1RRwIX",pl,Tweet,1,110,3,55,111964,2024-06-04 19:54:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=OpWt1wZCq1I,,
'1798048797412762063',"RT @OficjalneZero: 1 czerwca zmarł Janusz Rewiński. Aktor, satyryk, polityk. Człowiek, który jest w sercach wielu ludzi. 

Zapraszamy na specjalne commentary, w którym Cezary Pazura i Olga Lipińska wspominają ikonę Satyry. 👇🏻

https://t.co/1LB9dEZJql https://t.co/n6L1pAubVH",pl,Retweet,5,320,19,21,69235,2024-06-04 19:46:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://youtu.be/IoE-I3wvBhk?si=QIB0u1U-nd1ESL8l,photo,https://pbs.twimg.com/media/GPPz2M0a0AAzko_.jpg
'1798038595804250354',"RT @OficjalneZero: Izraelska armia potwierdziła śmierć czterech zakładników uprowadzonych przez Hamas 7 października. 
Z kolei polski MSZ poinformował, że dwie z tych ofiar miały polskie obywatelstwo, co jednocześnie czyni tę wiadomość jedną z najważniejszych w polskich mediach. 
Kim były ofiary Hamasu i jak obecnie wygląda sytuacja zakładników pojmanych w zeszłym roku?

Zapraszamy 👉🏻 https://t.co/Dvm9567hzt",pl,Retweet,1,107,9,58,64747,2024-06-04 19:06:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GPPqkX9bUAApr42.jpg
'1798037462130053446',@p0liniak Odmówił przyjścia.,pl,Reply,3,819,2,29,118288,2024-06-04 19:01:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1798024441626001490',"RT @OficjalneZero: Dlaczego to właśnie twój ogród ma powstać od zera? 👀
Przekonaj nas do tego, że właśnie do twojego ogrodu powinniśmy przyjechać. 😎
Kreatywność zwycięża. Styl dowolny od grafik po filmy. 👋🏻

Weź udział na https://t.co/jigRZwR29B

Partnerami konkursu i fundatorami nagród są Trawnik Producent i NAC. 

#reklama",pl,Retweet,8,75,4,31,61289,2024-06-04 18:10:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,http://ogrododzera.pl,photo,https://pbs.twimg.com/media/GPPc7WNX0AAss8K.jpg
'1798032963130802545',"RT @OficjalneZero: Przypominamy! Już o 20:00 Krzysztof Stanowski poprowadzi „Godzinę Zero”. 👋🏻

Gościem będzie Vincent V. Severski. Panowie porozmawiają o szpiegach, Białorusi, wywiadzie i kontrwywiadzie. 

Do zobaczenia 👉🏻 https://t.co/nMRSppEQ10 https://t.co/BUZVrrDsDC",pl,Retweet,1,59,3,9,42205,2024-06-04 18:43:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.youtube.com/live/OpWt1wZCq1I?si=6bl7U0AFYSbkYgd1,photo,https://pbs.twimg.com/media/GPPlcnsacAEWbq2.jpg
'1797995105477177720',"Tak się składa, że akurat słucham książek Vincenta Severskiego. Zapraszam na 20:00. Będziemy rozmawiać o szpiegach. Białorusi, wywiadzie i kontrwywiadzie.

https://t.co/8ybr1RRwIX",pl,Tweet,10,239,9,43,137933,2024-06-04 16:13:32,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=OpWt1wZCq1I,,
'1797966839961854317',@RafalGoluch @lkwarzecha @OficjalneZero czarnej,pl,Reply,0,23,0,2,10378,2024-06-04 14:21:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1797966634277294420',@_cris_07_ @lkwarzecha @OficjalneZero Odmówił przyjścia.,pl,Reply,0,109,1,6,20681,2024-06-04 14:20:24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1797960091963941182',"Dziękuję za Wasze liczne komentarze. Nie będę ukrywał - dające do myślenia. Na tyle, że postanowiłem odwołać sobotnią debatę pomiędzy Jackiem Bartosiakiem i Leszkiem Sykulskim. Bo wbrew temu co niektórzy o mnie myślą, jestem uparty, ale nie mam oślego uporu. Nie wsłuchuję się jakoś namiętnie w głosy innych, ale też nie jestem głuchy.

Nie da się ocenić rozmowy, zanim nie padły pierwsze słowa i nikt z Was nie wie, jak ta rozmowa by przebiegła i jaki był na nią pomysł. Moim zdaniem ona sama w sobie by się jak najbardziej obroniła - potrzebujemy regularnie rozbrajać rosyjską narrację, potrzebujemy uwypuklać na czym polega dezinformacja, sianie kłamstw i jakie chwyty stosują otaczający nasz Szmydtowie. I jakim zagrożeniem jest Rosja sama w sobie. W mojej ocenie Jacek Bartosiak doskonale wywiązałby się ze swojej roli.

Natomiast są argumenty, które do mnie trafiają. Najmocniej ten o przywracaniu Leszka Sykulskiego do publicznej debaty. Bo nawet jeśli u nas wydźwięk programu byłby jednoznaczny, a zwycięstwo Jacka Bartosiaka niekwestionowane, to za moment ktoś inny będąc pod wrażeniem wygenerowanych liczb zaprosiłby Sykulskiego gdzie indziej, gdzie stawiony mu opór nie byłby już wystarczający. I drugi argument: gdyby nawet (pozwólcie, że takie śmiałe założenie przyjmę i będę się go trzymał) Sykulski został przez Bartosiaka rozwalcowany, to nawet jakieś małe słowne zwycięstwa strony rosyjskiej, pojedyncze zdobyte punkty mogłyby rezonować w sposób długofalowo niebezpieczny dla Polski. I jeśli nawet uznamy, że inteligentni ludzie putinowskiej narracji nie kupią, to musimy też uznać, że świat nie składa się wyłącznie z ludzi inteligentnych.

Podsumowując: wielu z was miało rację. Ja przeszarżowałem, dziękuję za nakierowanie na właściwe tory.",pl,Tweet,196,11634,358,3266,1470824,2024-06-04 13:54:25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1797916641885569324',"RT @OficjalneZero: Czy wiecie, że niektóre owady mogą zostać zainfekowane wirusem, który sprawia, że przestają kontrolować swoje zachowanie? 😱

„Gatunek Zero” już na kanale! @ddziektarz przygląda się fascynującemu zjawisku, jakim jest owadzie voodoo.

Zapraszamy!
https://t.co/5nozWCEsaI https://t.co/b65jaBZQi8",pl,Retweet,1,129,3,9,55539,2024-06-04 11:01:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=1ZHhKBDmmPs,photo,https://pbs.twimg.com/media/GPN7iyIWkAAIFoB.jpg
'1797744416897020153',"Z przyczyn technicznych z opóźnieniem, ale jest. Zapraszamy.",pl,Tweet,2,306,11,64,191769,2024-06-03 23:37:24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1797632852948922868',"GORĄCE DNI W KANALE ZERO, codziennie o 20:00

W czwartek debata przed eurowyborami, w której udział wezmą:
Borys Budka
Patryk Jaki
Andrzej Szejna
Przemysław Wipler
Artur Dziambor

W sobotę starcie na temat wpływów Rosji w Polsce, UWAGA:
🔥🔥🔥 Jacek Bartosiak vs Leszek Sykulski 🔥🔥🔥

Ponadto...
Wtorek: Vincent V. Severski będzie moim gościem.
Środa: Patec będzie gościem Izy Krzan.",pl,Tweet,97,3286,159,1486,1384166,2024-06-03 16:14:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1797641934586196208',"@jakubwiech Ty no, dzięki, w ogóle nie wiedziałem, kto to jest.",pl,Reply,12,2072,11,224,138875,2024-06-03 16:50:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1797548749277061563',"Powiedzmy sobie szczerze: w pierwszej kolejności należy zamknąć grafika firmy Red is bad. 

Ale po tekście Onetu, właściciela chwilę później: https://t.co/knEalmcKkB https://t.co/tE1pVHu9qh",pl,Tweet,139,2384,99,583,599855,2024-06-03 10:39:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"https://www.onet.pl/informacje/onetwiadomosci/pol-miliarda-od-pis-i-niebotyczne-marze-tak-zarabial-tworca-red-is-bad/dnnv0jv,79cfc278",photo,https://pbs.twimg.com/media/GPIseCFWgAERM4C.jpg
'1797493477183529325',"Zapraszamy!

https://t.co/dwVmsvLwac",pl,Tweet,0,45,3,16,116532,2024-06-03 07:00:15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=-NsGRhFga3o,,
'1797484065505030377',"RT @GroundZeroPL: Dziś o 20:00 zapraszamy do @OficjalneZero na kolejny odcinek @GroundZeroPL, w którym omówimy dla Państwa o czym rozmawiali stratedzy z całego świata na ostatniej @Strategic_Ark w Warszawie. Dziś podróżujemy do Waszyngtonu, więc musieliśmy odcinek nagrać. https://t.co/d6tT5sMMEO",pl,Retweet,0,121,9,11,56656,2024-06-03 06:22:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GPHyJsAWcAAPMPj.jpg
'1797371825778802906',Zapraszamy od siódmej!,pl,Tweet,0,100,1,34,137976,2024-06-02 22:56:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1797307110973177877',"No to gratulacje. Wystarczyły lepsze karne w 2016 roku i w półfinale czekała osłabiona Walia. Widocznie Lewandowski nie zakładał, że da się wygrać konkurs jedenastek.",pl,Tweet,26,1624,22,170,374780,2024-06-02 18:39:42,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1797306857632985483',"Czwarta i ostatnia część. Reportaż Marii Wiernikowskiej I Szymona Fiedorka z Izraela i Palestyny.

Zapraszam, polecam, proszę o RT.

https://t.co/cj3E6j1JkC",pl,Tweet,14,805,156,55,124181,2024-06-02 18:38:41,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://youtu.be/5hd_jipvxnE?si=6S1O7zKAYQA0XDY3,,
'1797268062497919289',"RT @OficjalneZero: Świat jak zwykle pędzi, więc @abojke jak co tydzień przygotowała dla was podsumowanie tego, co w tym tygodniu wydarzyło się ważnego i ciekawego. Wyjaśnia, o co chodzi ze zgodą na to, by ukraińscy żołnierze ostrzeliwali rosyjskie terytorium. Tłumaczy, jak wyrok wpłynął na notowania Donalda Trumpa i czy zamach na premiera uspokoił nastroje na Słowacji. Pokazuje też świętą dla Japończyków górę, którą postanowili schować przed wzrokiem turystów.

Zapraszamy na ""Świat od Zera""!
https://t.co/dkV6gHDfu9",pl,Retweet,2,216,4,9,73428,2024-06-02 16:04:32,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1797262816690180096/pu/vid/avc1/1920x1080/A6s7b2eeuI342bZz.mp4?tag=14
'1797175885994315889',"RT @KubaRadomski: ""Po zdarzeniach z trenerem Feio przestałem chodzić na Motor. To był mój wewnętrzny bunt""

Tomasz Jasina, znany dziennikarz TVP, w latach 80. i 90. grał w @MotorLublin. Zagrał nawet 90 minut z... Realem Madryt 

Rozmowa dla @WeszloCom przed finałem baraży:
https://t.co/aSjSun21jX",pl,Retweet,6,49,5,22,74262,2024-06-02 09:58:15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://weszlo.com/2024/06/01/tomasz-jasina-motor-lublin-baraze-arka-gdynia-wywiad/,,
'1797008145035735060',"Zapraszamy za chwilę.

https://t.co/9Hsr9iFYev",pl,Tweet,2,124,1,40,117854,2024-06-01 22:51:43,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://www.youtube.com/live/xmOorx9Y0so?si=B95an8xWtFDeVXtG,,
'1796920217446035902',"RT @OficjalneZero: Dla wielu Nickelodeon to symbol dzieciństwa. W tym roku pojawił się serial dokumentalny „Cisza na planie”, który miał pokazać mroczne kulisy dziecięcej telewizji pod kierownictwem znanego producenta, Dana Schneidera. Oskarża się go o seksualizację młodych aktorów. Ofiarami były https://t.co/A9OwQwu64v. Ariana Grande i Amanda Bynes.

Schneider postanowił złożyć pozew o zniesławienie przeciwko ID. Weronika Woszczek w najnowszym commentary omawia wstrząsające historie znanych gwiazd i ich oprawców.

Zapraszamy!
https://t.co/BLC7CfKxpf",pl,Retweet,12,101,6,13,67337,2024-06-01 17:02:19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GO_sSqlW4AATzcs.jpg
'1796602975344865741',"RT @OficjalneZero: Szacuje się, że oszustwa romantyczne zgłasza na policję tylko 7% pokrzywdzonych. Powodem, dla którego pozostałe osoby tego nie robią jest poczucie wstydu i upokorzenia. Co ciekawe, ofiarami są częściej mężczyźni - aż 58%.

@EmiliaDulnik w swoim dokumencie pokazuje historię Michała, który wyłudzał pieniądze od kobiet, rozkochując je w sobie. Na tej podstawie analizuje mechanizmy działania oszustów oraz omawia sposoby na uniknięcie zawodu miłosnego i pustego portfela.

Zapraszamy!
https://t.co/1q5046A6Mq",pl,Retweet,13,120,5,19,100437,2024-05-31 20:01:43,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1796600805627248640/pu/vid/avc1/1254x720/iaYOVUeHjL3rVyAc.mp4?tag=12
